"Russell, Kris",D,CGY,68,7,22,29,0.426470588,-11,15,42,201,4,8,0,1,1,109,0.064
"Kruger, Marcus",F,CHI,81,8,20,28,0.345679012,6,36,22,70,0,0,0,1,2,96,0.083
"Huberdeau, Jonathan",F,FLA,69,9,19,28,0.405797101,-5,37,73,23,2,3,0,0,1,108,0.083
"Cooke, Matt",F,MIN,82,10,18,28,0.341463415,8,54,190,61,0,2,1,1,3,104,0.096
"Fleischmann, Tomas",F,FLA,80,8,20,28,0.35,-18,22,59,11,2,5,0,1,1,188,0.043
"Heatley, Dany",F,MIN,76,12,16,28,0.368421053,-18,18,33,30,4,6,0,0,2,110,0.109
"Santorelli, Mike",F,VAN,49,10,18,28,0.571428571,9,6,23,44,0,0,0,2,3,91,0.11
"Abdelkader, Justin",F,DET,70,10,18,28,0.4,2,31,172,31,1,2,0,0,3,147,0.068
"Colborne, Joe",F,CGY,80,10,18,28,0.35,-17,34,129,33,1,3,0,0,1,80,0.125
"Benoit, Andre",D,COL,79,7,21,28,0.35443038,2,26,58,119,1,7,0,1,2,113,0.062
"MacDonald, Andrew",D,NYI,82,4,24,28,0.341463415,-22,50,69,242,2,9,0,1,2,92,0.043
"Gilbert, Tom",D,MIN,73,3,25,28,0.383561644,-5,18,59,95,2,4,0,0,1,93,0.032
"Stoll, Jarret",F,LAK,78,8,19,27,0.346153846,9,48,202,60,1,3,0,1,0,109,0.073
"Brown, Dustin",F,LAK,79,15,12,27,0.341772152,7,66,246,12,1,3,0,0,2,195,0.077
"Talbot, Max",F,PHI,81,8,19,27,0.333333333,5,45,116,46,0,1,1,0,1,124,0.065
"Selanne, Teemu",F,ANA,64,9,18,27,0.421875,8,12,15,8,4,4,0,0,3,111,0.081
"Setoguchi, Devin",F,WPG,75,11,16,27,0.36,-7,22,143,37,2,1,0,0,3,129,0.085
"Ellis, Ryan",D,NAS,80,6,21,27,0.3375,9,24,57,97,0,6,0,0,2,123,0.049
"Rielly, Morgan",D,TOR,73,2,25,27,0.369863014,-13,12,96,92,1,11,0,0,0,96,0.021
"Eller, Lars",F,MTL,77,12,14,26,0.337662338,-15,68,130,58,2,1,1,1,3,137,0.088
"Zubrus, Dainius",F,NJD,82,13,13,26,0.317073171,1,46,107,39,0,0,0,0,1,121,0.107
"Smith, Ben",F,CHI,75,14,12,26,0.346666667,3,2,40,58,1,1,0,0,2,90,0.156
"Nelson, Brock",F,NYI,72,14,12,26,0.361111111,-10,12,74,38,3,4,0,0,1,132,0.106
"Conacher, Cory",F,OTT,79,7,19,26,0.329113924,1,50,51,27,1,0,0,0,2,100,0.07
"Sutter, Brandon",F,PIT,81,13,13,26,0.320987654,-9,12,69,40,2,3,3,0,1,144,0.09
"Bourque, Gabriel",F,NAS,74,9,17,26,0.351351351,-5,8,70,34,0,1,0,0,1,108,0.083
"Stewart, Chris",F,STL,63,15,11,26,0.412698413,0,118,80,9,3,3,0,0,3,110,0.136
"Grabner, Michael",F,NYI,64,12,14,26,0.40625,-10,12,68,25,0,0,3,0,2,137,0.088
"Clowe, Ryane",F,NJD,43,7,19,26,0.604651163,-10,33,82,19,3,5,0,0,1,74,0.095
"Hjalmarsson, Niklas",D,CHI,81,4,22,26,0.320987654,11,34,39,157,0,0,1,3,1,98,0.041
"Tyutin, Fedor",D,CLB,69,4,22,26,0.376811594,6,44,91,89,1,8,0,2,0,87,0.046
"Spurgeon, Jared",D,MIN,67,5,21,26,0.388059702,15,16,80,107,2,5,0,0,1,91,0.055
"Pirri, Brandon",F,CHI,49,13,12,25,0.510204082,6,8,24,15,3,3,0,0,0,80,0.163
"Korpikoski, Lauri",F,ARI,64,9,16,25,0.390625,-7,24,136,38,1,1,0,3,0,109,0.083
"Briere, Daniel",F,PHI,69,13,12,25,0.362318841,1,30,23,11,4,2,0,0,1,118,0.11
"Hertl, Tomas",F,SJS,37,15,10,25,0.675675676,11,4,39,13,3,0,0,0,3,98,0.153
"Brunner, Damien",F,NJD,60,11,14,25,0.416666667,-11,26,15,5,4,6,0,1,1,110,0.1
"Morrow, Brenden",F,STL,71,13,12,25,0.352112676,1,76,110,20,4,3,0,0,3,56,0.232
"Goc, Marcel",F,FLA,74,11,14,25,0.337837838,-7,35,119,43,0,2,0,0,1,117,0.094
"Holden, Nick",D,COL,54,10,15,25,0.462962963,12,22,118,57,2,5,0,1,2,66,0.152
"Jones, Seth",D,NAS,77,6,19,25,0.324675325,-23,24,55,99,2,7,0,0,2,100,0.06
"Daley, Trevor",D,DAL,67,9,16,25,0.373134328,10,38,42,98,1,3,0,0,3,107,0.084
"Hamilton, Dougie",D,BOS,64,7,18,25,0.390625,22,40,73,53,2,4,0,0,1,114,0.061
"Downie, Steve",F,COL,62,4,20,24,0.387096774,1,106,70,18,3,3,0,0,1,88,0.045
"Calvert, Matt",F,CLB,56,9,15,24,0.428571429,-1,53,111,29,2,2,0,0,1,90,0.1
"Beleskey, Matt",F,ANA,55,9,15,24,0.436363636,8,64,132,24,0,4,0,1,2,112,0.08
"Ruutu, Tuomo",F,CAR,76,8,16,24,0.315789474,-18,44,216,34,3,0,0,0,2,105,0.076
"Yakupov, Nail",F,EDM,63,11,13,24,0.380952381,-33,36,64,23,4,2,0,0,1,122,0.09
"Nash, Riley",F,CAR,73,10,14,24,0.328767123,0,29,81,22,1,2,0,1,3,86,0.116
"Nieto, Matt",F,SJS,66,10,14,24,0.363636364,-4,16,7,45,1,3,0,0,2,124,0.081
"Glencross, Curtis",F,CGY,38,12,12,24,0.631578947,-11,12,59,27,3,5,0,0,2,77,0.156
"Brodziak, Kyle",F,MIN,81,8,16,24,0.296296296,0,61,73,41,0,1,1,0,1,115,0.07
"Sheahan, Riley",F,DET,42,9,15,24,0.571428571,8,6,25,16,2,3,0,0,1,59,0.153
"Barkov, Aleksander",F,FLA,54,8,16,24,0.444444444,-3,10,16,27,3,3,0,0,1,87,0.092
"Bieksa, Kevin",D,VAN,76,4,20,24,0.315789474,-8,104,144,130,1,7,0,0,1,167,0.024
"Muzzin, Jake",D,LAK,76,5,19,24,0.315789474,8,58,169,82,1,4,0,0,0,175,0.029
"Girardi, Dan",D,NYR,81,5,19,24,0.296296296,6,16,191,174,1,2,0,2,0,100,0.05
"Vlasic, Marc-Edouard",D,SJS,81,5,19,24,0.296296296,31,38,51,150,0,1,1,1,0,138,0.036
"Ott, Steve",F,BUF,82,9,14,23,0.280487805,-38,92,246,35,6,2,0,0,1,127,0.071
"Richardson, Brad",F,VAN,73,11,12,23,0.315068493,1,39,63,52,1,0,2,1,2,85,0.129
"Smyth, Ryan",F,EDM,72,10,13,23,0.319444444,-18,44,58,29,5,2,0,0,1,129,0.078
"Fiddler, Vernon",F,DAL,76,6,17,23,0.302631579,3,37,45,52,0,1,0,2,1,109,0.055
"Matthias, Shawn",F,FLA,77,12,11,23,0.298701299,-3,26,93,29,0,0,0,0,0,127,0.094
"DeKeyser, Danny",D,DET,65,4,19,23,0.353846154,10,30,64,116,1,3,1,0,0,84,0.048
"Methot, Marc",D,OTT,75,6,17,23,0.306666667,0,28,181,110,0,3,0,0,1,117,0.051
"Boychuk, Johnny",D,BOS,75,5,18,23,0.306666667,31,45,158,151,0,0,0,3,1,142,0.035
"Wiercioch, Patrick",D,OTT,53,4,19,23,0.433962264,-1,20,54,48,3,9,0,0,0,97,0.041
"Havlat, Martin",F,SJS,48,12,10,22,0.458333333,14,10,9,14,1,1,0,0,2,72,0.167
"Dwyer, Patrick",F,CAR,75,8,14,22,0.293333333,-2,14,107,48,0,0,2,0,2,134,0.06
"Moss, David",F,ARI,79,8,14,22,0.278481013,-1,18,120,49,0,2,0,0,1,151,0.053
"Girgensons, Zemgus",F,BUF,70,8,14,22,0.314285714,-6,14,161,43,0,0,1,1,1,115,0.07
"Raffl, Michael",F,PHI,68,9,13,22,0.323529412,2,28,113,44,0,0,0,0,3,101,0.089
"Smith, Zack",F,OTT,82,13,9,22,0.268292683,-9,111,175,28,0,1,1,1,4,154,0.084
"Loktionov, Andrei",F,NJD,68,7,15,22,0.323529412,-2,14,33,15,2,4,0,0,2,78,0.09
"Edler, Alexander",D,VAN,63,7,15,22,0.349206349,-39,50,112,136,4,8,0,0,0,178,0.039
"Hickey, Thomas",D,NYI,82,4,18,22,0.268292683,5,34,72,132,0,1,0,1,0,96,0.042
"Hamhuis, Dan",D,VAN,79,5,17,22,0.278481013,13,26,87,130,0,3,0,0,0,150,0.033
"Gonchar, Sergei",D,DAL,76,2,20,22,0.289473684,-12,20,71,81,1,13,0,0,1,89,0.022
"Letang, Kris",D,PIT,37,11,11,22,0.594594595,-8,16,43,51,6,6,0,0,1,108,0.102
"Meszaros, Andrej",D,PHI,52,7,15,22,0.423076923,5,40,67,64,1,1,0,0,0,84,0.083
"Gudas, Radko",D,TBL,73,3,19,22,0.301369863,2,152,273,138,1,3,0,0,1,114,0.026
"Myers, Tyler",D,BUF,62,9,13,22,0.35483871,-26,58,107,81,3,6,0,0,0,99,0.091
"Martinez, Alec",D,LAK,61,11,11,22,0.360655738,17,14,96,75,3,5,0,0,2,79,0.139
"Nystrom, Eric",F,NAS,79,15,6,21,0.265822785,-25,60,154,35,0,0,1,0,1,120,0.125
"Fontaine, Justin",F,MIN,66,13,8,21,0.318181818,6,26,9,23,1,1,0,0,1,79,0.165
"Byron, Paul",F,CGY,47,7,14,21,0.446808511,6,27,63,10,2,1,1,3,1,46,0.152
"Lindholm, Elias",F,CAR,58,9,12,21,0.362068966,-14,4,51,17,4,3,0,0,2,70,0.129
"Gordon, Boyd",F,EDM,74,8,13,21,0.283783784,-15,20,27,89,1,3,1,1,1,80,0.1
"Campbell, Gregory",F,BOS,82,8,13,21,0.256097561,1,47,134,46,0,1,1,1,2,84,0.095
"Gaustad, Paul",F,NAS,75,10,11,21,0.28,-6,61,122,55,0,0,0,0,0,74,0.135
"Vatanen, Sami",D,ANA,48,6,15,21,0.4375,9,22,66,47,2,5,0,0,0,73,0.082
"Murray, Ryan",D,CLB,66,4,17,21,0.318181818,4,10,26,97,3,4,0,1,0,62,0.065
"Stone, Michael",D,ARI,70,8,13,21,0.3,-10,38,153,114,2,4,0,1,1,105,0.076
"Wideman, Dennis",D,CGY,46,4,17,21,0.456521739,-15,18,62,75,2,2,0,1,0,102,0.039
"Chipchura, Kyle",F,ARI,80,5,15,20,0.25,3,45,116,9,0,0,0,0,0,46,0.109
"Horcoff, Shawn",F,DAL,77,7,13,20,0.25974026,1,52,63,29,4,0,1,0,0,68,0.103
"Sheppard, James",F,SJS,67,4,16,20,0.298507463,3,35,105,34,0,1,0,0,0,84,0.048
"Hansen, Jannik",F,VAN,71,11,9,20,0.281690141,-9,43,99,22,0,1,1,0,3,112,0.098
"Klinkhammer, Rob",F,ARI,72,11,9,20,0.277777778,6,19,168,7,1,0,0,0,1,103,0.107
"Dupuis, Pascal",F,PIT,39,7,13,20,0.512820513,6,8,68,29,0,0,0,0,0,97,0.072
"Kulemin, Nikolay",F,TOR,70,9,11,20,0.285714286,-4,24,153,63,0,0,0,0,4,81,0.111
"Helm, Darren",F,DET,42,12,8,20,0.476190476,2,14,73,16,1,0,2,0,3,83,0.145
"Benn, Jordie",D,DAL,78,3,17,20,0.256410256,16,30,118,122,1,1,0,1,0,91,0.033
"Foligno, Marcus",F,BUF,74,7,12,19,0.256756757,-17,82,206,43,0,1,1,0,3,79,0.089
"Brown, J.T.",F,TBL,63,4,15,19,0.301587302,-9,6,70,32,0,2,0,1,0,113,0.035
"Horton, Nathan",F,CLB,36,5,14,19,0.527777778,-3,24,53,14,2,2,0,0,2,48,0.104
"Booth, David",F,VAN,66,9,10,19,0.287878788,1,18,121,17,0,1,0,0,0,117,0.077
"Clutterbuck, Cal",F,NYI,73,12,7,19,0.260273973,-9,50,270,14,0,0,3,1,1,172,0.07
"Kulikov, Dmitry",D,FLA,81,8,11,19,0.234567901,-26,66,125,92,2,3,1,0,0,127,0.063
"Brodin, Jonas",D,MIN,79,8,11,19,0.240506329,0,22,33,117,3,4,0,0,0,74,0.108
"Irwin, Matt",D,SJS,62,2,17,19,0.306451613,5,35,62,93,1,5,0,0,0,147,0.014
"Smith, Brendan",D,DET,71,5,14,19,0.267605634,-2,68,57,69,1,0,0,0,0,90,0.056
"Kindl, Jakub",D,DET,66,2,17,19,0.287878788,-4,24,57,42,0,7,0,0,0,93,0.022
"MacKenzie, Derek",F,CLB,71,9,9,18,0.253521127,0,47,241,32,0,0,2,1,0,70,0.129
"Moore, Dominic",F,NYR,73,6,12,18,0.246575343,0,18,62,24,0,0,1,2,1,96,0.063
"Boyle, Brian",F,NYR,82,6,12,18,0.219512195,1,56,154,54,1,1,0,2,1,137,0.044
"Kelly, Chris",F,BOS,57,9,9,18,0.315789474,2,32,72,29,0,0,1,0,0,69,0.13
"McDonald, Colin",F,NYI,70,8,10,18,0.257142857,-22,34,217,15,0,0,0,0,0,96,0.083
"Paille, Dan",F,BOS,72,9,9,18,0.25,9,6,70,30,0,0,1,0,1,71,0.127
"Stalberg, Viktor",F,NAS,70,8,10,18,0.257142857,-14,32,55,25,0,0,0,0,1,114,0.07
"Arcobello, Mark",F,EDM,41,4,14,18,0.43902439,-7,8,78,23,1,2,0,0,1,70,0.057
"Strome, Ryan",F,NYI,37,7,11,18,0.486486487,-1,8,29,8,4,3,0,0,1,89,0.079
"Kucherov, Nikita",F,TBL,52,9,9,18,0.346153846,3,14,15,19,3,1,0,0,3,102,0.088
"Winchester, Jesse",F,FLA,52,9,9,18,0.346153846,-2,38,65,21,1,0,0,0,2,100,0.09
"Hayes, Jimmy",F,CHI,55,11,7,18,0.327272727,-5,18,115,19,3,1,0,0,0,72,0.153
"Hamonic, Travis",D,NYI,69,3,15,18,0.260869565,2,68,93,132,2,1,0,0,0,134,0.022
"Lovejoy, Ben",D,ANA,78,5,13,18,0.230769231,21,39,215,150,0,1,0,0,2,107,0.047
"Ference, Andrew",D,EDM,71,3,15,18,0.253521127,-18,63,135,108,0,2,0,0,1,77,0.039
"Alzner, Karl",D,WAS,82,2,16,18,0.219512195,-7,26,73,158,0,1,0,2,1,95,0.021
"Bartkowski, Matt",D,BOS,64,0,18,18,0.28125,22,30,155,56,0,0,0,0,0,91,0
"Andersson, Joakim",F,DET,65,8,9,17,0.261538462,-11,12,26,25,0,0,0,1,1,78,0.103
"Jones, David",F,CGY,48,9,8,17,0.354166667,1,10,102,31,2,0,0,0,1,104,0.087
"Gibbons, Brian",F,PIT,41,5,12,17,0.414634146,5,6,24,19,1,0,0,1,0,29,0.172
"Desjardins, Andrew",F,SJS,81,3,14,17,0.209876543,-8,86,103,43,0,0,0,0,1,95,0.032
"Kennedy, Tyler",F,SJS,67,4,13,17,0.253731343,-10,34,54,11,0,1,0,0,1,143,0.028
"Galiardi, T.J.",F,CGY,62,4,13,17,0.274193548,-13,21,77,43,0,0,1,1,0,100,0.04
"Greening, Colin",F,OTT,76,6,11,17,0.223684211,-15,41,225,30,2,1,0,0,1,108,0.056
"Coburn, Braydon",D,PHI,82,5,12,17,0.207317073,-6,63,109,115,0,0,1,0,2,122,0.041
"Braun, Justin",D,SJS,82,4,13,17,0.207317073,19,20,77,146,1,0,0,0,1,121,0.033
"Tanev, Christopher",D,VAN,64,6,11,17,0.265625,12,8,25,136,0,0,1,0,2,65,0.092
"Hejda, Jan",D,COL,78,6,11,17,0.217948718,8,40,170,144,0,0,0,0,0,75,0.08
"Morris, Derek",D,ARI,63,5,12,17,0.26984127,-2,41,99,104,0,1,0,0,0,82,0.061
"McBain, Jamie",D,BUF,69,6,11,17,0.246376812,-13,14,34,113,2,3,0,1,0,98,0.061
"Salo, Sami",D,TBL,71,4,13,17,0.23943662,11,18,57,66,0,6,0,0,0,81,0.049
"Dillon, Brenden",D,DAL,80,6,11,17,0.2125,9,86,168,149,0,0,2,0,1,97,0.062
"Emelin, Alexei",D,MTL,59,3,14,17,0.288135593,-1,59,189,127,1,2,0,0,0,58,0.052
"Petry, Jeff",D,EDM,80,7,10,17,0.2125,-22,42,181,132,1,1,0,0,0,96,0.073
"Scandella, Marco",D,MIN,76,3,14,17,0.223684211,10,20,70,102,0,0,0,0,1,80,0.038
"Brewer, Eric",D,TBL,77,4,13,17,0.220779221,10,59,139,99,0,0,0,2,2,83,0.048
"Gunnarsson, Carl",D,TOR,80,3,14,17,0.2125,12,34,166,176,0,1,0,0,1,48,0.063
"Beauchemin, Francois",D,ANA,70,4,13,17,0.242857143,26,39,112,171,1,1,0,1,1,100,0.04
"Thompson, Nate",F,TBL,81,9,7,16,0.197530864,3,27,114,45,0,0,2,0,1,105,0.086
"Comeau, Blake",F,CLB,61,5,11,16,0.262295082,-2,36,197,16,0,0,0,0,0,107,0.047
"Cizikas, Casey",F,NYI,80,6,10,16,0.2,-12,30,128,48,1,1,0,2,1,79,0.076
"Handzus, Michal",F,CHI,59,4,12,16,0.271186441,0,16,35,55,0,0,1,1,2,50,0.08
"Condra, Erik",F,OTT,76,6,10,16,0.210526316,0,30,28,44,0,0,1,1,0,85,0.071
"Bourque, Rene",F,MTL,63,9,7,16,0.253968254,-1,32,90,15,3,1,0,0,2,118,0.076
"Weise, Dale",F,VAN,61,6,10,16,0.262295082,3,59,103,26,1,0,0,0,1,41,0.146
"Bertuzzi, Todd",F,DET,59,9,7,16,0.271186441,-17,40,72,14,6,1,0,0,0,100,0.09
"Butler, Chris",D,CGY,82,2,14,16,0.195121951,-23,39,68,211,0,0,0,1,1,83,0.024
"Oduya, Johnny",D,CHI,77,3,13,16,0.207792208,11,38,49,114,0,0,0,1,1,83,0.036
"Del Zotto, Michael",D,NYR,67,3,13,16,0.23880597,-9,18,78,75,1,4,0,0,0,90,0.033
"Donovan, Matt",D,NYI,52,2,14,16,0.307692308,-9,26,68,72,1,5,0,0,0,86,0.023
"Stanton, Ryan",D,VAN,64,1,15,16,0.25,5,32,97,81,0,0,0,0,0,65,0.015
"de Haan, Calvin",D,NYI,51,3,13,16,0.31372549,-7,30,114,104,1,2,0,0,1,71,0.042
"Nikitin, Nikita",D,CLB,66,2,13,15,0.227272727,9,20,84,72,0,0,0,0,1,95,0.021
"Martin, Paul",D,PIT,39,3,12,15,0.384615385,-4,10,30,74,1,8,0,0,2,54,0.056
"Hainsey, Ron",D,CAR,82,4,11,15,0.182926829,-9,45,96,124,0,0,0,1,1,72,0.056
"Savard, David",D,CLB,70,5,10,15,0.214285714,2,28,149,81,1,3,0,0,1,63,0.079
"Harrison, Jay",D,CAR,68,4,11,15,0.220588235,-1,44,141,82,1,5,0,0,1,103,0.039
"Phillips, Chris",D,OTT,70,1,14,15,0.214285714,-12,30,140,95,1,7,0,0,0,90,0.011
"Jackman, Barret",D,STL,79,3,12,15,0.189873418,11,97,96,130,0,0,0,0,1,83,0.036
"Moore, John",D,NYR,74,4,11,15,0.202702703,7,25,59,57,0,2,0,0,2,115,0.035
"Cowen, Jared",D,OTT,68,6,9,15,0.220588235,0,45,214,99,0,1,0,0,2,68,0.088
"Diaz, Raphael",D,MTL,63,2,13,15,0.238095238,-2,16,36,127,0,4,0,1,0,68,0.029
"Staal, Marc",D,NYR,72,3,11,14,0.194444444,-1,24,83,84,1,0,0,1,0,92,0.033
"Gorges, Josh",D,MTL,66,1,13,14,0.212121212,6,12,97,177,0,1,0,1,0,35,0.029
"Grossmann, Nicklas",D,PHI,78,1,13,14,0.17948718,-6,55,189,174,0,0,0,1,0,71,0.014
"Regehr, Robyn",D,LAK,79,3,11,14,0.17721519,6,46,211,96,0,0,0,0,1,73,0.041
"Ranger, Paul",D,TOR,53,6,8,14,0.264150943,-1,36,115,72,0,0,1,0,0,59,0.102
"Polak, Roman",D,STL,72,4,9,13,0.180555556,3,71,151,131,0,0,0,0,0,83,0.048
"Stuart, Mark",D,WPG,69,2,11,13,0.188405797,11,101,229,160,0,0,0,0,0,73,0.027
"Orpik, Brooks",D,PIT,72,2,11,13,0.180555556,-3,46,221,143,0,0,0,0,0,50,0.04
"Weaver, Mike",D,FLA,72,1,12,13,0.180555556,0,31,121,128,0,0,0,0,0,53,0.019
"Stralman, Anton",D,NYR,81,1,12,13,0.160493827,9,26,75,64,0,0,0,0,0,104,0.01
"Quincey, Kyle",D,DET,82,4,9,13,0.158536585,-5,88,88,109,0,0,0,0,1,106,0.038
"Clitsome, Grant",D,WPG,32,2,10,12,0.375,-5,18,51,42,0,2,0,0,0,42,0.048
"Hannan, Scott",D,SJS,56,3,9,12,0.214285714,1,55,29,73,0,0,0,1,0,52,0.058
"Murphy, Ryan",D,CAR,48,2,10,12,0.25,-9,10,22,58,1,2,0,0,0,81,0.025
"Olsen, Dylan",D,FLA,44,3,9,12,0.272727273,-3,8,116,55,0,1,0,0,0,60,0.05
"Larsen, Philip",D,EDM,30,3,9,12,0.4,-4,8,44,31,1,4,0,1,0,47,0.064
"Schenn, Luke",D,PHI,79,4,8,12,0.151898734,0,58,260,113,0,0,0,1,0,78,0.051
"Engelland, Deryk",D,PIT,56,6,6,12,0.214285714,-6,58,117,52,0,1,0,0,1,59,0.102
"Mitchell, Willie",D,LAK,76,1,11,12,0.157894737,14,58,102,128,0,2,0,0,0,73,0.014
"Fayne, Mark",D,NJD,72,4,7,11,0.152777778,-5,30,77,83,0,0,1,0,0,88,0.045
"Cole, Ian",D,STL,46,3,8,11,0.239130435,15,31,24,68,0,2,0,0,0,45,0.067
"Kostka, Michael",D,CHI,28,4,7,11,0.392857143,10,8,26,33,0,0,0,0,1,49,0.082
"Ericsson, Jonathan",D,DET,48,1,10,11,0.229166667,2,34,91,46,0,0,0,1,0,66,0.015
"Bogosian, Zach",D,WPG,55,3,8,11,0.2,3,48,94,75,0,1,0,0,0,134,0.022
"Visnovsky, Lubomir",D,NYI,24,3,8,11,0.458333333,-1,10,14,26,2,5,0,0,1,34,0.088
"Gryba, Eric",D,OTT,57,2,9,11,0.192982456,9,64,161,60,0,0,0,1,0,57,0.035
"Orlov, Dmitry",D,WAS,54,3,8,11,0.203703704,-1,19,75,62,0,1,0,0,0,59,0.051
"Stuart, Brad",D,SJS,61,3,8,11,0.180327869,4,35,122,114,0,0,0,0,3,64,0.047
"Merrill, Jon",D,NJD,52,2,9,11,0.211538462,-3,12,27,41,0,2,0,0,2,45,0.044
"Gustafsson, Erik (b. 1988)",D,PHI,31,2,8,10,0.322580645,7,6,11,50,0,2,0,0,0,30,0.067
"Allen, Bryan",D,ANA,68,0,10,10,0.147058824,20,75,121,118,0,0,0,1,0,60,0
"Weber, Yannick",D,VAN,49,6,4,10,0.204081633,-7,16,39,37,3,2,0,0,2,70,0.086
"Oleksy, Steve",D,WAS,33,2,8,10,0.303030303,7,53,46,48,0,0,0,0,1,27,0.074
"Seidenberg, Dennis",D,BOS,34,1,9,10,0.294117647,11,10,61,66,0,0,0,0,0,53,0.019
"Barberio, Mark",D,TBL,49,5,5,10,0.204081633,10,28,28,38,1,0,0,0,0,54,0.093
"Bortuzzo, Robert",D,PIT,54,0,10,10,0.185185185,-3,74,137,73,0,0,0,1,0,50,0
"Corvo, Joe",D,OTT,25,3,7,10,0.4,-7,10,15,24,0,2,0,0,0,54,0.056
"Michalek, Zbynek",D,ARI,59,2,8,10,0.169491525,6,24,55,165,0,0,0,0,1,78,0.026
"Sarich, Cory",D,COL,54,1,9,10,0.185185185,7,38,107,66,0,0,0,0,0,48,0.021
"Robidas, Stephane",D,DAL,38,5,5,10,0.263157895,10,20,96,49,1,0,0,0,1,56,0.089
"Guenin, Nate",D,COL,68,1,8,9,0.132352941,3,46,119,128,0,0,0,0,0,52,0.019
"Gudbranson, Erik",D,FLA,65,3,6,9,0.138461539,-7,114,158,91,0,1,0,0,0,92,0.033
"Schlemko, David",D,ARI,48,1,8,9,0.1875,2,18,61,79,0,3,0,0,0,61,0.016
"Klein, Kevin",D,NAS,77,2,7,9,0.116883117,-7,21,111,137,0,0,0,0,0,73,0.027
"Strait, Brian",D,NYI,47,3,6,9,0.191489362,-14,14,65,86,0,0,0,1,0,40,0.075
"Ballard, Keith",D,VAN,45,2,7,9,0.2,-7,37,58,37,0,2,0,0,0,29,0.069
"Weber, Mike",D,BUF,68,1,8,9,0.132352941,-29,73,208,161,0,0,0,1,0,47,0.021
"Ekholm, Mattias",D,NAS,62,1,8,9,0.14516129,-8,10,42,55,0,0,0,1,0,58,0.017
"Ceci, Cody",D,OTT,49,3,6,9,0.183673469,-5,14,45,49,0,0,0,0,2,82,0.037
"Liles, John-Michael",D,TOR,41,2,7,9,0.219512195,5,8,50,80,1,3,0,0,0,56,0.036
"Bellemore, Brett",D,CAR,64,2,6,8,0.125,-1,45,169,98,0,0,0,0,0,54,0.037
"Sustr, Andrej",D,TBL,43,1,7,8,0.186046512,3,16,26,36,0,0,0,2,0,39,0.026
"Murphy, Connor",D,ARI,30,1,7,8,0.266666667,5,10,44,38,0,0,0,0,1,30,0.033
"Connauton, Kevin",D,DAL,36,1,7,8,0.222222222,-6,16,43,29,0,2,0,0,0,56,0.018
"Rozsival, Michal",D,CHI,42,1,7,8,0.190476191,7,32,67,43,0,0,0,0,0,39,0.026
"Prosser, Nate",D,MIN,53,2,6,8,0.150943396,2,58,22,83,0,1,0,1,2,30,0.067
"Volchenkov, Anton",D,NJD,56,0,8,8,0.142857143,3,20,129,91,0,0,0,1,0,42,0
"Tallinder, Henrik",D,BUF,64,2,6,8,0.125,-21,34,39,76,0,0,0,0,0,40,0.05
"Smid, Ladislav",D,EDM,73,2,6,8,0.109589041,-10,78,193,168,0,0,0,0,0,41,0.049
"Brookbank, Sheldon",D,CHI,48,2,5,7,0.145833333,2,52,64,38,0,0,0,0,1,43,0.047
"Belov, Anton",D,EDM,57,1,6,7,0.122807018,-12,34,103,75,0,2,0,0,0,54,0.019
"McQuaid, Adam",D,BOS,30,1,5,6,0.2,12,69,54,42,0,0,0,0,0,25,0.04
"Prout, Dalton",D,CLB,49,2,4,6,0.12244898,-7,37,99,65,0,0,0,0,0,56,0.036
"Pardy, Adam",D,WPG,60,0,6,6,0.1,4,38,77,55,0,0,0,0,0,47,0
"Greene, Matt",D,LAK,38,2,4,6,0.157894737,6,47,118,59,0,0,0,0,0,38,0.053
"Bouillon, Francis",D,MTL,52,2,4,6,0.115384615,-5,34,80,70,0,1,0,0,1,34,0.059
"Lashoff, Brian",D,DET,75,1,5,6,0.08,-2,36,65,93,0,0,0,0,0,38,0.026
"Wilson, Ryan",D,COL,28,0,6,6,0.214285714,1,12,53,17,0,0,0,0,0,23,0
"Carrick, Connor",D,WAS,34,1,5,6,0.176470588,-9,23,25,56,0,0,0,0,0,26,0.038
"Bartley, Victor",D,NAS,50,1,5,6,0.12,0,23,81,79,0,0,0,0,0,21,0.048
