"Plekanec, Tomas",F,MTL,82,14,40,54,0.658536585,4,36,60,46,1,12,0,0,1,189,0.074
"Landeskog, Gabriel",F,COL,75,20,33,53,0.706666667,-5,69,141,66,4,10,1,2,2,169,0.118
"Saad, Brandon",F,CLB,78,31,22,53,0.67948718,1,14,43,25,6,2,0,1,7,233,0.133
"Parise, Zach",F,MIN,70,25,28,53,0.757142857,-3,36,71,41,7,11,0,0,7,233,0.107
"Stepan, Derek",F,NYR,72,22,31,53,0.736111111,5,20,38,40,5,9,3,0,5,192,0.115
"Kesler, Ryan",F,ANA,79,21,32,53,0.670886076,5,78,168,92,5,10,1,0,4,163,0.129
"Trocheck, Vincent",F,FLA,76,25,28,53,0.697368421,15,44,125,41,4,9,1,0,4,173,0.145
"Atkinson, Cam",F,CLB,81,27,26,53,0.654320988,-8,22,47,40,4,6,2,0,3,226,0.119
"Byfuglien, Dustin",D,WPG,81,19,34,53,0.654320988,4,119,221,105,3,14,1,1,6,246,0.077
"Nielsen, Frans",F,NYI,81,20,32,52,0.641975309,1,12,35,93,7,13,2,0,2,180,0.111
"MacKinnon, Nathan",F,COL,72,21,31,52,0.722222222,-4,20,46,52,7,9,0,1,6,245,0.086
"Williams, Justin",F,WAS,82,22,30,52,0.634146342,15,36,32,43,3,6,0,1,3,201,0.109
"Domi, Max",F,ARI,81,18,34,52,0.641975309,3,72,34,25,3,12,0,1,0,156,0.115
"Steen, Alexander",F,STL,67,17,35,52,0.776119403,3,48,50,35,2,19,1,0,2,172,0.099
"Zibanejad, Mika",F,OTT,81,21,30,51,0.62962963,-2,18,111,43,2,9,2,0,7,184,0.114
"Skinner, Jeff",F,CAR,82,28,23,51,0.62195122,-2,38,21,17,4,3,0,0,7,258,0.109
"Soderberg, Carl",F,COL,82,12,39,51,0.62195122,-7,32,27,70,3,11,1,1,0,163,0.074
"Hornqvist, Patric",F,PIT,82,22,29,51,0.62195122,15,36,160,54,9,6,0,0,3,257,0.086
"Draisaitl, Leon",F,EDM,72,19,32,51,0.708333333,-2,20,38,18,5,4,0,0,2,133,0.143
"Oshie, T.J.",F,WAS,80,26,25,51,0.6375,16,34,134,62,11,6,0,0,5,185,0.141
"Doughty, Drew",D,LAK,82,14,37,51,0.62195122,24,52,125,105,9,15,1,1,3,196,0.071
"Subban, P.K.",D,MTL,68,6,45,51,0.75,4,75,102,80,2,22,0,0,0,176,0.034
"Suter, Ryan",D,MIN,82,8,43,51,0.62195122,10,30,69,143,3,18,1,1,2,188,0.043
"Weber, Shea",D,NAS,78,20,31,51,0.653846154,-7,27,169,160,14,12,0,1,1,189,0.106
"Ribeiro, Mike",F,ARI,81,7,43,50,0.617283951,11,62,61,20,2,13,0,0,0,76,0.092
"Smith, Reilly",F,FLA,82,25,25,50,0.609756098,19,31,85,38,5,6,0,1,3,172,0.145
"Henrique, Adam",F,NJD,80,30,20,50,0.625,10,23,66,56,7,5,2,1,8,150,0.2
"Zetterberg, Henrik",F,DET,82,13,37,50,0.609756098,-15,24,54,26,2,20,0,0,3,214,0.061
"Stastny, Paul",F,STL,64,10,39,49,0.765625,3,26,32,42,2,12,0,0,2,103,0.097
"Hartnell, Scott",F,CLB,79,23,26,49,0.620253165,-11,112,131,41,10,2,0,0,1,150,0.153
"Spooner, Ryan",F,BOS,80,13,36,49,0.6125,-9,35,53,19,6,11,0,0,4,162,0.08
"Jenner, Boone",F,CLB,82,30,19,49,0.597560976,-15,77,213,71,9,5,1,0,3,225,0.133
"Datsyuk, Pavel",F,DET,66,16,33,49,0.742424242,7,14,70,32,8,12,0,0,1,182,0.088
"Seabrook, Brent",D,CHI,81,14,35,49,0.604938272,6,32,121,150,6,19,0,0,3,167,0.084
"Barrie, Tyson",D,COL,78,13,36,49,0.628205128,-16,31,37,84,3,18,1,1,5,172,0.076
"Staal, Jordan",F,CAR,82,20,28,48,0.585365854,6,34,165,31,6,4,0,2,4,151,0.132
"Dubinsky, Brandon",F,CLB,75,17,31,48,0.64,-16,71,235,40,5,5,0,0,3,157,0.108
"Rask, Victor",F,CAR,80,21,27,48,0.6,-6,24,32,34,5,13,0,0,5,160,0.131
"McDavid, Connor",F,EDM,45,16,32,48,1.066666667,-1,18,12,10,3,11,0,0,5,105,0.152
"Marleau, Patrick",F,SJS,82,25,23,48,0.585365854,-22,10,64,36,11,14,1,0,5,216,0.116
"Eberle, Jordan",F,EDM,69,25,22,47,0.68115942,-12,14,28,23,7,4,0,0,4,173,0.145
"Iginla, Jarome",F,COL,82,22,25,47,0.573170732,-22,41,70,44,13,6,0,0,3,182,0.121
"Doan, Shane",F,ARI,72,28,19,47,0.652777778,4,98,116,15,12,5,0,0,4,171,0.164
"Backlund, Mikael",F,CGY,82,21,26,47,0.573170732,10,28,68,51,3,6,3,1,4,155,0.135
"Hedman, Victor",D,TBL,78,10,37,47,0.602564103,21,46,62,133,1,10,0,1,0,180,0.056
"Yandle, Keith",D,NYR,82,5,42,47,0.573170732,-4,40,43,68,2,20,0,0,1,160,0.031
"Hertl, Tomas",F,SJS,81,21,25,46,0.567901235,16,26,90,60,3,4,0,0,3,202,0.104
"Johansson, Marcus",F,WAS,74,17,29,46,0.621621622,12,16,38,25,6,8,0,0,7,132,0.129
"Gostisbehere, Shayne",D,PHI,64,17,29,46,0.71875,8,24,27,59,8,14,0,0,5,152,0.112
"Backes, David",F,STL,79,21,24,45,0.569620253,4,83,239,63,8,5,0,0,3,168,0.125
"Kadri, Nazem",F,TOR,76,17,28,45,0.592105263,-15,73,148,43,4,10,0,0,2,260,0.065
"Larkin, Dylan",F,DET,80,23,22,45,0.5625,11,34,65,25,4,1,0,0,5,221,0.104
"Tatar, Tomas",F,DET,81,21,24,45,0.555555556,4,24,74,18,7,8,0,0,3,165,0.127
"Brodie, T.J.",D,CGY,70,6,39,45,0.642857143,4,18,15,104,2,7,0,2,1,79,0.076
"Duclair, Anthony",F,ARI,81,20,24,44,0.543209877,12,49,27,27,8,4,0,0,2,105,0.19
"Colborne, Joe",F,CGY,73,19,25,44,0.602739726,-9,27,122,28,3,2,0,0,2,100,0.19
"Granlund, Mikael",F,MIN,82,13,31,44,0.536585366,-12,20,86,57,2,9,1,0,3,160,0.081
"Markov, Andrei",D,MTL,82,5,39,44,0.536585366,-6,38,57,141,4,13,0,0,0,117,0.043
"Krug, Torey",D,BOS,81,4,40,44,0.543209877,9,33,61,94,1,18,0,0,1,244,0.016
"Shattenkirk, Kevin",D,STL,72,14,30,44,0.611111111,-14,51,82,113,6,20,0,1,1,181,0.077
"Pageau, Jean-Gabriel",F,OTT,82,19,24,43,0.524390244,17,26,166,60,1,1,7,2,2,133,0.143
"Niederreiter, Nino",F,MIN,82,20,23,43,0.524390244,9,36,129,19,2,3,0,0,1,160,0.125
"Ward, Joel",F,SJS,79,21,22,43,0.544303798,-15,28,68,53,5,7,1,1,3,138,0.152
"Kreider, Chris",F,NYR,79,21,22,43,0.544303798,10,58,177,32,5,3,0,0,3,158,0.133
"Miller, J.T.",F,NYR,82,22,21,43,0.524390244,10,46,174,48,2,2,0,0,5,134,0.164
"Nyquist, Gustav",F,DET,82,17,26,43,0.524390244,-2,34,58,19,7,5,0,0,3,161,0.106
"Rakell, Rickard",F,ANA,72,20,23,43,0.597222222,-1,19,121,30,4,6,0,0,7,168,0.119
"Keith, Duncan",D,CHI,67,9,34,43,0.641791045,13,26,16,116,4,14,0,1,4,130,0.069
"Hamilton, Dougie",D,CGY,82,12,31,43,0.524390244,-14,46,78,107,5,11,0,0,3,190,0.063
"Abdelkader, Justin",F,DET,82,19,23,42,0.512195122,-16,120,207,44,6,7,0,0,4,154,0.123
"Anisimov, Artem",F,CHI,77,20,22,42,0.545454546,8,12,53,40,5,5,3,1,1,121,0.165
"Coyle, Charlie",F,MIN,82,21,21,42,0.512195122,1,16,131,61,2,4,0,1,4,141,0.149
"Little, Bryan",F,WPG,57,17,25,42,0.736842105,-13,12,48,22,2,10,2,0,2,127,0.134
"Reinhart, Sam",F,BUF,79,23,19,42,0.53164557,-8,8,26,26,8,2,0,0,3,165,0.139
"Zajac, Travis",F,NJD,74,14,28,42,0.567567568,3,25,65,41,6,11,2,1,2,111,0.126
"Stempniak, Lee",F,NJD,63,16,25,41,0.650793651,3,34,85,28,3,9,1,0,3,120,0.133
"Hanzal, Martin",F,ARI,65,13,28,41,0.630769231,-5,77,126,28,3,10,1,0,2,141,0.092
"Perreault, Mathieu",F,WPG,71,9,32,41,0.577464789,-11,36,83,33,6,9,0,0,1,133,0.068
"Parenteau, P.A.",F,MTL,77,20,21,41,0.532467533,0,68,48,26,7,4,0,0,3,169,0.118
"Vanek, Thomas",F,MIN,74,18,23,41,0.554054054,-10,22,18,17,6,8,0,0,5,146,0.123
"Ristolainen, Rasmus",D,BUF,82,9,32,41,0.5,-21,33,139,137,4,17,0,0,1,202,0.045
"Wennberg, Alexander",F,CLB,69,8,32,40,0.579710145,-1,2,32,46,1,11,0,0,1,97,0.082
"Nelson, Brock",F,NYI,81,26,14,40,0.493827161,-3,30,59,50,3,2,0,0,3,165,0.158
"Chimera, Jason",F,WAS,82,20,20,40,0.487804878,0,22,103,13,4,5,2,0,3,165,0.121
"Gallagher, Brendan",F,MTL,53,19,21,40,0.754716981,13,24,43,25,7,3,0,0,0,173,0.11
"Kunitz, Chris",F,PIT,81,17,23,40,0.493827161,29,41,264,33,2,4,0,0,1,150,0.113
"Killorn, Alex",F,TBL,81,14,26,40,0.493827161,14,44,76,23,3,3,0,1,3,154,0.091
"Horvat, Bo",F,VAN,82,16,24,40,0.487804878,-30,18,69,53,4,8,0,0,4,155,0.103
"Palat, Ondrej",F,TBL,62,16,24,40,0.64516129,10,20,108,39,1,6,2,1,4,117,0.137
"Muzzin, Jake",D,LAK,82,8,32,40,0.487804878,7,64,197,135,1,12,0,1,1,203,0.039
"Leddy, Nick",D,NYI,81,5,35,40,0.493827161,-9,25,83,86,3,16,0,0,1,121,0.041
"Brouwer, Troy",F,STL,82,18,21,39,0.475609756,2,62,200,51,7,3,0,0,4,142,0.127
"Couturier, Sean",F,PHI,63,11,28,39,0.619047619,8,30,31,30,2,5,0,1,1,119,0.092
"Lindholm, Elias",F,CAR,82,11,28,39,0.475609756,-23,24,112,45,2,14,0,0,3,176,0.063
"Silfverberg, Jakob",F,ANA,82,20,19,39,0.475609756,8,32,87,58,2,2,0,1,2,216,0.093
"Hemsky, Ales",F,DAL,75,13,26,39,0.52,3,20,25,26,1,4,0,0,0,155,0.084
"Carlson, John",D,WAS,56,8,31,39,0.696428571,16,14,46,114,2,12,0,1,4,124,0.065
"Vlasic, Marc-Edouard",D,SJS,67,8,31,39,0.582089552,15,48,47,128,2,8,0,2,0,116,0.069
"Johnson, Tyler",F,TBL,69,14,24,38,0.550724638,4,20,46,25,3,10,0,0,7,167,0.084
"Stafford, Drew",F,WPG,78,21,17,38,0.487179487,-23,28,59,15,6,3,1,2,6,187,0.112
"Vermette, Antoine",F,ARI,76,17,21,38,0.5,-14,93,55,57,6,10,1,0,2,123,0.138
"Ehlers, Nikolaj",F,WPG,72,15,23,38,0.527777778,3,21,29,25,4,7,0,0,0,167,0.09
"Burakovsky, Andre",F,WAS,79,17,21,38,0.481012658,4,12,37,24,0,4,0,0,1,126,0.135
"Cammalleri, Michael",F,NJD,42,14,24,38,0.904761905,15,18,15,13,3,7,0,0,1,101,0.139
"Hansen, Jannik",F,VAN,67,22,16,38,0.567164179,16,32,39,19,1,0,1,0,5,117,0.188
"Vatanen, Sami",D,ANA,71,9,29,38,0.535211268,8,20,85,105,4,15,0,0,2,140,0.064
"Foligno, Nick",F,CLB,72,12,25,37,0.513888889,-14,53,152,46,0,13,0,0,2,151,0.079
"Rieder, Tobias",F,ARI,82,14,23,37,0.451219512,-21,10,54,43,2,6,0,1,1,189,0.074
"Beleskey, Matt",F,BOS,80,15,22,37,0.4625,6,65,260,44,3,4,0,0,1,169,0.089
"Smith, Craig",F,NAS,82,21,16,37,0.451219512,4,40,84,18,2,3,0,0,6,199,0.106
"Fabbri, Robby",F,STL,72,18,19,37,0.513888889,-2,25,51,9,2,6,0,0,3,114,0.158
"Chara, Zdeno",D,BOS,80,9,28,37,0.4625,12,71,134,123,1,9,0,2,3,158,0.057
"Goligoski, Alex",D,DAL,82,5,32,37,0.451219512,21,34,100,159,1,4,0,1,1,126,0.04
"Pietrangelo, Alex",D,STL,73,7,30,37,0.506849315,10,20,48,136,1,4,0,1,1,182,0.038
"Faulk, Justin",D,CAR,64,16,21,37,0.578125,-22,27,109,65,12,5,0,0,4,184,0.087
"Smith, Zack",F,OTT,81,25,11,36,0.444444444,16,80,175,25,4,1,5,1,4,121,0.207
"Couture, Logan",F,SJS,52,15,21,36,0.692307692,2,20,29,38,5,10,0,0,4,138,0.109
"Donskoi, Joonas",F,SJS,76,11,25,36,0.473684211,4,20,31,46,3,5,0,0,1,108,0.102
"Comeau, Blake",F,COL,81,12,24,36,0.444444444,-9,58,173,35,2,6,2,0,3,142,0.085
"Pearson, Tanner",F,LAK,79,15,21,36,0.455696203,11,18,104,34,2,2,0,0,4,137,0.109
"Komarov, Leo",F,TOR,67,19,17,36,0.537313433,-12,40,283,27,4,3,1,0,2,130,0.146
"Hayes, Kevin",F,NYR,79,14,22,36,0.455696203,4,30,59,23,3,3,0,0,3,134,0.104
"Pouliot, Benoit",F,EDM,55,14,22,36,0.654545455,-6,30,35,25,5,4,1,0,0,109,0.128
"Lee, Anders",F,NYI,80,15,21,36,0.45,-2,51,164,31,8,6,0,0,3,183,0.082
"Pominville, Jason",F,MIN,75,11,25,36,0.48,10,12,31,31,3,7,0,0,2,186,0.059
"Nash, Rick",F,NYR,60,15,21,36,0.6,8,30,69,24,4,2,0,1,4,183,0.082
"Bennett, Sam",F,CGY,77,18,18,36,0.467532468,-11,37,110,32,3,5,0,0,2,136,0.132
"Stone, Michael",D,ARI,75,6,30,36,0.48,-10,62,137,143,0,14,0,0,1,161,0.037
"Ekblad, Aaron",D,FLA,78,15,21,36,0.461538462,18,41,87,59,3,6,0,0,4,183,0.082
"Rielly, Morgan",D,TOR,82,9,27,36,0.43902439,-17,28,58,121,2,6,1,0,0,167,0.054
"Hudler, Jiri",F,CGY,53,10,25,35,0.660377359,-1,17,14,4,1,7,0,0,0,80,0.125
"Teravainen, Teuvo",F,CHI,79,13,22,35,0.443037975,-2,20,24,30,2,7,0,1,3,137,0.095
"Kane, Evander",F,BUF,65,20,15,35,0.538461539,-14,91,171,23,2,4,1,0,3,271,0.074
"Bozak, Tyler",F,TOR,57,12,23,35,0.614035088,-9,18,46,24,3,7,0,0,1,99,0.121
"Eakin, Cody",F,DAL,82,16,19,35,0.426829268,3,42,98,47,2,2,3,1,1,132,0.121
"Namestnikov, Vladislav",F,TBL,80,14,21,35,0.4375,17,45,49,33,1,3,0,0,2,106,0.132
"Green, Mike",D,DET,74,7,28,35,0.472972973,-6,38,106,71,5,15,0,0,0,124,0.056
"Ekholm, Mattias",D,NAS,82,8,27,35,0.426829268,14,44,67,105,1,4,1,1,3,114,0.07
"Lehtera, Jori",F,STL,79,9,25,34,0.430379747,12,38,43,26,1,8,0,0,3,83,0.108
"Shaw, Andrew",F,CHI,78,14,20,34,0.435897436,11,69,148,21,4,4,0,0,2,153,0.092
"Bjugstad, Nick",F,FLA,67,15,19,34,0.507462687,-8,41,87,28,6,9,0,0,3,170,0.088
"Haula, Erik",F,MIN,76,14,20,34,0.447368421,21,24,57,56,0,1,2,2,2,99,0.141
"Nugent-Hopkins, Ryan",F,EDM,55,12,22,34,0.618181818,-9,18,39,36,4,7,0,0,1,108,0.111
"McDonagh, Ryan",D,NYR,73,9,25,34,0.465753425,26,22,98,138,2,7,0,1,0,113,0.08
"Stralman, Anton",D,TBL,73,9,25,34,0.465753425,16,20,99,73,1,11,0,0,0,127,0.071
"Beauchemin, Francois",D,COL,82,8,26,34,0.414634146,-7,38,78,256,2,9,0,2,2,127,0.063
"Versteeg, Kris",F,FLA,63,11,22,33,0.523809524,-6,36,17,30,2,7,0,0,2,136,0.081
"Staal, Eric",F,CAR,63,10,23,33,0.523809524,-3,32,55,22,1,6,0,0,0,159,0.063
"Hossa, Marian",F,CHI,65,13,20,33,0.507692308,10,24,37,33,2,7,3,1,2,191,0.068
"Gionta, Brian",F,BUF,80,12,21,33,0.4125,-5,12,46,37,1,5,0,0,2,169,0.071
"Parayko, Colton",D,STL,79,9,24,33,0.417721519,28,29,102,122,3,4,0,0,3,164,0.055
"Bailey, Josh",F,NYI,81,12,20,32,0.395061728,-7,22,45,25,4,1,0,0,2,105,0.114
"Cullen, Matt",F,PIT,82,16,16,32,0.390243902,5,20,40,41,0,0,3,3,4,119,0.134
"Frolik, Michael",F,CGY,64,15,17,32,0.5,1,24,49,44,0,1,2,2,4,155,0.097
"Cogliano, Andrew",F,ANA,82,9,23,32,0.390243902,2,28,124,27,0,0,2,1,3,131,0.069
"Niskanen, Matt",D,WAS,82,5,27,32,0.390243902,10,38,157,145,2,14,0,0,3,150,0.033
"Ellis, Ryan",D,NAS,79,10,22,32,0.405063291,13,35,61,100,3,4,1,0,2,152,0.066
"Richardson, Brad",F,ARI,82,11,20,31,0.378048781,8,46,57,53,0,0,0,0,3,117,0.094
"Raffl, Michael",F,PHI,82,13,18,31,0.378048781,9,30,135,34,1,1,0,0,4,132,0.098
"Filppula, Valtteri",F,TBL,76,8,23,31,0.407894737,-6,46,30,25,1,7,1,0,2,101,0.079
"Martinez, Alec",D,LAK,78,10,21,31,0.397435897,16,40,164,183,4,9,0,1,4,124,0.081
"Gardiner, Jake",D,TOR,79,7,24,31,0.392405063,-15,32,87,67,1,11,0,1,2,123,0.057
"Campbell, Brian",D,FLA,82,6,25,31,0.378048781,31,26,27,80,0,8,1,0,1,100,0.06
"Turris, Kyle",F,OTT,57,13,17,30,0.52631579,-15,32,44,31,3,5,0,1,2,122,0.107
"Jarnkrok, Calle",F,NAS,81,16,14,30,0.37037037,1,14,35,24,3,1,1,0,4,125,0.128
"Fast, Jesper",F,NYR,79,10,20,30,0.379746835,9,18,109,55,0,0,0,0,3,75,0.133
"Sekera, Andrej",D,EDM,81,6,24,30,0.37037037,-15,12,60,157,2,12,0,1,2,156,0.038
"Roussel, Antoine",F,DAL,80,13,16,29,0.3625,11,123,123,58,0,1,0,1,6,111,0.117
"Desharnais, David",F,MTL,65,11,18,29,0.446153846,-6,20,31,25,3,2,0,0,4,90,0.122
"Nichushkin, Valeri",F,DAL,79,9,20,29,0.367088608,2,12,68,33,1,1,0,0,1,139,0.065
"Janmark, Mattias",F,DAL,73,15,14,29,0.397260274,12,16,4,21,0,1,1,0,3,108,0.139
"Van Riemsdyk, James",F,TOR,40,14,15,29,0.725,3,6,52,7,5,4,0,0,0,129,0.109
"Bonino, Nick",F,PIT,63,9,20,29,0.46031746,13,31,22,67,2,0,1,0,0,97,0.093
"Cizikas, Casey",F,NYI,80,8,21,29,0.3625,4,31,158,62,0,0,1,2,4,84,0.095
"Hayes, Jimmy",F,BOS,75,13,16,29,0.386666667,-12,60,128,15,3,2,0,0,0,127,0.102
"Spurgeon, Jared",D,MIN,77,11,18,29,0.376623377,11,14,51,157,5,8,0,3,2,121,0.091
"Orlov, Dmitry",D,WAS,82,8,21,29,0.353658537,8,26,121,61,0,2,0,0,3,90,0.089
"Callahan, Ryan",F,TBL,73,10,18,28,0.383561644,-5,45,164,71,2,2,0,0,1,156,0.064
"Lindberg, Oscar",F,NYR,68,13,15,28,0.411764706,12,43,132,36,1,2,0,0,2,114,0.114
"Baertschi, Sven",F,VAN,69,15,13,28,0.405797101,-14,14,30,36,2,5,0,0,1,108,0.139
"Richards, Brad",F,DET,68,10,18,28,0.411764706,4,8,16,13,4,10,0,0,1,164,0.061
"Strome, Ryan",F,NYI,71,8,20,28,0.394366197,-9,28,77,19,1,3,0,0,0,132,0.061
"Brown, Dustin",F,LAK,82,11,17,28,0.341463415,-5,30,234,19,2,1,0,1,0,218,0.05
"Lindholm, Hampus",D,ANA,80,10,18,28,0.35,7,40,68,115,4,11,1,0,1,149,0.067
"Fowler, Cam",D,ANA,69,5,23,28,0.405797101,-8,27,43,112,3,14,0,0,0,113,0.044
"Grigorenko, Mikhail",F,COL,74,6,21,27,0.364864865,2,8,23,39,1,3,0,0,0,84,0.071
"Vrbata, Radim",F,VAN,63,13,14,27,0.428571429,-30,12,15,12,5,4,0,0,0,199,0.065
"Holland, Peter",F,TOR,65,9,18,27,0.415384615,-16,28,78,19,5,6,0,0,1,138,0.065
