"Johansson, Marcus",F,WAS,82,24,34,58,0.707317073,25,10,32,22,5,14,0,0,5,129,0.186
"Kesler, Ryan",F,ANA,82,22,36,58,0.707317073,8,83,146,75,8,12,0,0,2,186,0.118
"Forsberg, Filip",F,NAS,82,31,27,58,0.707317073,-4,32,97,26,3,6,3,0,9,234,0.132
"Eichel, Jack",F,BUF,61,24,33,57,0.93442623,-13,22,26,35,10,14,0,0,4,249,0.096
"Niederreiter, Nino",F,MIN,82,25,32,57,0.695121951,17,53,120,20,8,6,0,0,3,186,0.134
"Oshie, T.J.",F,WAS,68,33,23,56,0.823529412,28,36,95,50,7,6,1,2,4,143,0.231
"Miller, J.T.",F,NYR,82,22,34,56,0.682926829,17,21,101,56,2,5,3,1,6,132,0.167
"Bailey, Josh",F,NYI,82,13,43,56,0.682926829,5,12,37,53,3,9,0,0,1,173,0.075
"Coyle, Charlie",F,MIN,82,18,38,56,0.682926829,13,36,101,63,4,5,0,0,5,159,0.113
"O'Reilly, Ryan",F,BUF,72,20,35,55,0.763888889,-1,10,21,45,8,16,1,1,3,189,0.106
"Schwartz, Jaden",F,STL,78,19,36,55,0.705128205,14,18,71,43,3,6,0,0,4,179,0.106
"Turris, Kyle",F,OTT,78,27,28,55,0.705128205,-3,47,21,61,6,11,0,0,6,185,0.146
"Bozak, Tyler",F,TOR,78,18,37,55,0.705128205,-1,30,45,26,7,11,0,0,1,145,0.124
"Schenn, Brayden",F,PHI,79,25,30,55,0.696202532,-13,38,189,42,17,11,0,0,7,178,0.14
"Stepan, Derek",F,NYR,81,17,38,55,0.679012346,19,16,26,45,4,14,1,0,2,209,0.081
"Vrbata, Radim",F,ARI,81,20,35,55,0.679012346,-18,16,48,31,4,11,0,0,4,233,0.086
"Stone, Mark",F,OTT,71,22,32,54,0.76056338,12,25,43,53,6,8,0,0,5,134,0.164
"Radulov, Alexander",F,MTL,76,18,36,54,0.710526316,10,62,76,41,6,10,0,0,2,147,0.122
"Simmonds, Wayne",F,PHI,82,31,23,54,0.658536585,-18,122,162,60,16,9,2,0,4,224,0.138
"Krejci, David",F,BOS,82,23,31,54,0.658536585,-12,26,40,51,8,6,0,0,3,158,0.146
"Trocheck, Vincent",F,FLA,82,23,31,54,0.658536585,-13,43,164,51,2,10,0,1,2,230,0.1
"Sheary, Conor",F,PIT,61,23,30,53,0.868852459,24,22,29,23,2,3,0,0,6,154,0.149
"Hall, Taylor",F,NJD,72,20,33,53,0.736111111,-9,32,59,31,7,8,0,0,4,238,0.084
"Drouin, Jonathan",F,TBL,73,21,32,53,0.726027397,-13,16,50,16,9,17,0,0,6,183,0.115
"Kreider, Chris",F,NYR,75,28,25,53,0.706666667,6,58,132,30,6,7,0,0,4,186,0.151
"Bergeron, Patrice",F,BOS,79,21,32,53,0.670886076,12,24,54,47,8,9,0,3,7,302,0.07
"Palmieri, Kyle",F,NJD,80,26,27,53,0.6625,2,46,124,36,8,11,1,0,3,192,0.135
"Keith, Duncan",D,CHI,80,6,47,53,0.6625,22,16,24,107,2,13,0,0,2,183,0.033
"Backlund, Mikael",F,CGY,81,22,31,53,0.654320988,9,36,55,41,7,9,0,3,7,197,0.112
"Saad, Brandon",F,CLB,82,24,29,53,0.646341463,23,8,24,26,1,2,0,0,4,210,0.114
"Perry, Corey",F,ANA,82,19,34,53,0.646341463,2,76,81,35,5,15,1,0,3,215,0.088
"MacKinnon, Nathan",F,COL,82,16,37,53,0.646341463,-14,16,56,30,1,13,2,0,4,251,0.064
"Barkov, Aleksander",F,FLA,61,21,31,52,0.852459016,13,10,39,30,3,11,0,0,5,142,0.148
"Couture, Logan",F,SJS,73,25,27,52,0.712328767,11,12,57,65,11,4,0,1,3,174,0.144
"Palat, Ondrej",F,TBL,75,17,35,52,0.693333333,8,39,141,66,5,10,0,0,3,162,0.105
"Kopitar, Anze",F,LAK,76,12,40,52,0.684210526,-10,28,78,59,5,14,0,1,0,150,0.08
"Byfuglien, Dustin",D,WPG,80,13,39,52,0.65,10,117,183,124,1,13,0,2,1,241,0.054
"Horvat, Bo",F,VAN,81,20,32,52,0.641975309,-7,27,65,41,3,7,2,0,1,158,0.127
"Lee, Anders",F,NYI,81,34,18,52,0.641975309,9,56,172,34,9,5,0,0,6,191,0.178
"Rakell, Rickard",F,ANA,71,33,18,51,0.718309859,10,12,81,32,5,7,0,0,10,177,0.186
"Marchessault, Jonathan",F,FLA,75,30,21,51,0.68,-21,38,105,17,8,10,0,0,6,193,0.155
"Steen, Alexander",F,STL,76,16,35,51,0.671052632,-2,53,33,69,3,13,0,0,2,117,0.137
"Schultz, Justin",D,PIT,78,12,39,51,0.653846154,27,34,67,116,3,17,0,0,1,154,0.078
"Foligno, Nick",F,CLB,79,26,25,51,0.64556962,-4,55,157,50,11,10,0,0,5,185,0.141
"Krug, Torey",D,BOS,81,8,43,51,0.62962963,-10,37,59,82,6,19,0,0,1,208,0.038
"Eberle, Jordan",F,EDM,82,20,31,51,0.62195122,3,16,26,37,4,10,0,0,0,208,0.096
"Spezza, Jason",F,DAL,68,15,35,50,0.735294118,-18,29,13,31,2,17,1,0,4,149,0.101
"Thornton, Joe",F,SJS,79,7,43,50,0.632911392,7,51,52,31,1,18,0,0,0,81,0.086
"Gagner, Sam",F,CLB,81,18,32,50,0.617283951,10,22,22,16,8,11,0,0,1,178,0.101
"Hamilton, Dougie",D,CGY,81,13,37,50,0.617283951,12,64,68,94,2,12,0,1,5,222,0.059
"Sedin, Henrik",F,VAN,82,15,35,50,0.609756098,-27,28,15,11,1,14,0,0,4,99,0.152
"Lucic, Milan",F,EDM,82,23,27,50,0.609756098,-3,50,202,20,12,13,0,0,3,175,0.131
"Josi, Roman",D,NAS,72,12,37,49,0.680555556,7,18,54,119,7,11,0,1,1,217,0.055
"Hayes, Kevin",F,NYR,76,17,32,49,0.644736842,10,18,40,30,1,7,1,6,4,143,0.119
"Silfverberg, Jakob",F,ANA,79,23,26,49,0.620253165,10,20,47,46,5,4,1,0,5,227,0.101
"Klingberg, John",D,DAL,80,13,36,49,0.6125,2,34,42,117,4,13,0,0,3,124,0.105
"Aho, Sebastian",F,CAR,82,24,25,49,0.597560976,-1,26,51,14,6,11,1,1,4,214,0.112
"Nyquist, Gustav",F,DET,76,12,36,48,0.631578947,0,18,54,20,2,8,0,0,2,165,0.073
"Tkachuk, Matthew",F,CGY,76,13,35,48,0.631578947,14,105,65,22,3,10,0,0,2,142,0.092
"Williams, Justin",F,WAS,80,24,24,48,0.6,14,50,28,41,5,5,0,0,4,167,0.144
"Pietrangelo, Alex",D,STL,80,14,34,48,0.6,3,24,38,158,6,13,0,0,4,181,0.077
"Little, Bryan",F,WPG,59,21,26,47,0.79661017,-7,18,35,23,6,6,0,0,3,119,0.176
"Pominville, Jason",F,MIN,78,13,34,47,0.602564103,2,4,44,38,0,7,0,0,2,176,0.074
"Werenski, Zachary",D,CLB,78,11,36,47,0.602564103,17,14,41,90,4,17,0,0,1,188,0.059
"Reinhart, Sam",F,BUF,79,17,30,47,0.594936709,-11,8,21,40,9,8,0,0,3,178,0.096
"Zucker, Jason",F,MIN,79,22,25,47,0.594936709,34,30,73,42,1,0,0,0,3,172,0.128
"Leddy, Nick",D,NYI,81,11,35,46,0.567901235,-3,12,77,109,3,12,0,0,1,137,0.08
"Perron, David",F,STL,82,18,28,46,0.56097561,-2,54,87,28,3,11,1,0,3,151,0.119
"Tatar, Tomas",F,DET,82,25,21,46,0.56097561,-8,26,92,24,5,3,0,0,5,166,0.151
"Jagr, Jaromir",F,FLA,82,16,30,46,0.56097561,2,56,21,4,8,5,0,0,2,181,0.088
"Marleau, Patrick",F,SJS,82,27,19,46,0.56097561,4,28,82,32,7,9,0,0,6,190,0.142
"Anisimov, Artem",F,CHI,64,22,23,45,0.703125,9,30,18,27,4,4,0,0,7,105,0.21
"Okposo, Kyle",F,BUF,65,19,26,45,0.692307692,-7,24,53,25,7,16,0,0,2,156,0.122
"Perreault, Mathieu",F,WPG,65,13,32,45,0.692307692,-11,30,97,26,3,12,0,0,3,134,0.097
"Johnson, Tyler",F,TBL,66,19,26,45,0.681818182,-5,28,46,30,6,11,0,0,3,130,0.146
"Lindholm, Elias",F,CAR,72,11,34,45,0.625,-2,16,99,43,2,9,1,4,0,151,0.073
"Hossa, Marian",F,CHI,73,26,19,45,0.616438356,7,8,32,36,5,6,1,0,7,167,0.156
"Staal, Jordan",F,CAR,75,16,29,45,0.6,-1,38,139,29,4,4,1,0,3,164,0.098
"Ristolainen, Rasmus",D,BUF,79,6,39,45,0.569620253,-9,58,195,161,1,24,0,1,2,186,0.032
"Zajac, Travis",F,NJD,80,14,31,45,0.5625,-8,33,81,26,6,6,1,1,1,126,0.111
"Nelson, Brock",F,NYI,81,20,25,45,0.555555556,-6,36,50,48,1,5,0,1,4,173,0.116
"Rask, Victor",F,CAR,82,16,29,45,0.548780488,-10,16,43,33,4,6,0,1,3,186,0.086
"Galchenyuk, Alex",F,MTL,61,17,27,44,0.721311475,-5,24,36,32,6,9,0,0,6,104,0.163
"Hornqvist, Patric",F,PIT,70,21,23,44,0.628571429,16,28,227,62,10,7,0,0,6,223,0.094
"Pearson, Tanner",F,LAK,80,24,20,44,0.55,5,13,124,31,3,5,1,1,5,187,0.128
"Frolik, Michael",F,CGY,82,17,27,44,0.536585366,13,58,60,48,3,5,2,1,1,202,0.084
"Panik, Richard",F,CHI,82,22,22,44,0.536585366,14,58,147,45,4,4,0,0,5,155,0.142
"Sedin, Daniel",F,VAN,82,15,29,44,0.536585366,-16,32,20,18,6,8,0,0,3,216,0.069
"Doughty, Drew",D,LAK,82,12,32,44,0.536585366,8,46,129,109,5,14,0,1,1,181,0.066
"Kane, Evander",F,BUF,70,28,15,43,0.614285714,-17,113,109,29,3,5,0,0,5,260,0.108
"Byron, Paul",F,MTL,81,22,21,43,0.530864198,21,29,119,34,0,4,1,0,6,96,0.229
"Nugent-Hopkins, Ryan",F,EDM,82,18,25,43,0.524390244,-10,29,47,35,5,7,0,0,4,200,0.09
"Gardiner, Jake",D,TOR,82,9,34,43,0.524390244,24,34,69,83,1,11,0,0,2,127,0.071
"Parise, Zach",F,MIN,69,19,23,42,0.608695652,-3,30,46,69,6,6,0,0,4,194,0.098
"Fisher, Mike",F,NAS,72,18,24,42,0.583333333,1,55,160,64,7,10,0,0,3,120,0.15
"Jones, Seth",D,CLB,75,12,30,42,0.56,6,24,61,118,1,6,0,0,3,152,0.079
"McDonagh, Ryan",D,NYR,77,6,36,42,0.545454546,20,37,80,160,1,14,1,0,1,153,0.039
"Weber, Shea",D,MTL,78,17,25,42,0.538461539,20,38,140,157,12,10,0,2,4,183,0.093
"Teravainen, Teuvo",F,CAR,81,15,27,42,0.518518519,-6,16,27,33,5,10,0,0,2,169,0.089
"Maroon, Patrick",F,EDM,81,27,15,42,0.518518519,13,95,189,23,3,3,0,0,5,178,0.152
"Neal, James",F,NAS,70,23,18,41,0.585714286,-10,35,84,18,5,8,0,0,5,202,0.114
"Duchene, Matt",F,COL,77,18,23,41,0.532467533,-34,12,42,41,3,6,1,0,3,160,0.113
"Nielsen, Frans",F,DET,79,17,24,41,0.518987342,-19,18,64,54,4,11,2,1,0,162,0.105
"Dubinsky, Brandon",F,CLB,80,12,29,41,0.5125,16,91,248,60,1,3,1,0,5,115,0.104
"Yandle, Keith",D,FLA,82,5,36,41,0.5,-6,39,28,76,2,16,0,1,0,178,0.028
"Stastny, Paul",F,STL,66,18,22,40,0.606060606,4,36,51,35,5,8,0,0,5,112,0.161
"Subban, P.K.",D,NAS,66,10,30,40,0.606060606,-8,44,78,104,3,13,0,1,2,142,0.07
"Point, Brayden",F,TBL,68,18,22,40,0.588235294,4,14,39,31,5,7,0,0,2,122,0.148
"Grabner, Michael",F,NYR,76,27,13,40,0.52631579,22,10,41,34,0,0,1,2,3,162,0.167
"Danault, Phillip",F,MTL,82,13,27,40,0.487804878,5,35,76,52,0,2,0,1,3,133,0.098
"Henrique, Adam",F,NJD,82,20,20,40,0.487804878,-20,38,88,68,6,4,2,1,2,142,0.141
"Stempniak, Lee",F,CAR,82,16,24,40,0.487804878,2,32,113,16,2,4,0,0,2,131,0.122
"Suter, Ryan",D,MIN,82,9,31,40,0.487804878,34,36,72,105,4,9,1,1,1,164,0.055
"Gostisbehere, Shayne",D,PHI,76,7,32,39,0.513157895,-21,32,43,94,2,21,0,0,1,198,0.035
"Spooner, Ryan",F,BOS,78,11,28,39,0.5,-8,14,24,17,3,15,0,1,3,145,0.076
"Niskanen, Matt",D,WAS,78,5,34,39,0.5,20,32,147,93,1,8,0,1,2,154,0.032
"Ekman-Larsson, Oliver",D,ARI,79,12,27,39,0.493670886,-25,48,112,85,8,11,0,0,1,145,0.083
"Seabrook, Brent",D,CHI,79,3,36,39,0.493670886,5,26,111,147,2,12,0,0,0,131,0.023
"Skjei, Brady",D,NYR,80,5,34,39,0.4875,11,42,147,69,0,8,0,0,0,127,0.039
"Fowler, Cam",D,ANA,80,11,28,39,0.4875,7,20,29,134,5,10,1,1,3,186,0.059
"Brassard, Derick",F,OTT,81,14,25,39,0.481481482,12,24,92,24,3,4,0,0,3,195,0.072
"Giordano, Mark",D,CGY,81,12,27,39,0.481481482,22,59,78,184,3,11,2,1,4,151,0.079
"Martinez, Alec",D,LAK,82,9,30,39,0.475609756,-17,24,137,167,2,13,1,0,3,144,0.063
"Vanek, Thomas",F,MIN,48,15,23,38,0.791666667,2,16,23,2,5,6,0,0,2,99,0.152
"Domi, Max",F,ARI,59,9,29,38,0.644067797,-9,40,28,21,1,7,0,0,1,108,0.083
"Nash, Rick",F,NYR,67,23,15,38,0.567164179,9,26,63,35,7,3,1,0,3,195,0.118
"Ellis, Ryan",D,NAS,71,16,22,38,0.535211268,17,29,64,137,4,7,1,2,3,140,0.114
"Backes, David",F,BOS,74,17,21,38,0.513513514,2,69,226,47,2,5,0,0,2,175,0.097
"Barrie, Tyson",D,COL,74,7,31,38,0.513513514,-34,18,32,75,2,8,0,0,2,182,0.038
"Rantanen, Mikko",F,COL,75,20,18,38,0.506666667,-25,22,29,33,4,6,0,0,2,133,0.15
"Spurgeon, Jared",D,MIN,76,10,28,38,0.5,33,20,49,140,1,4,0,1,2,144,0.069
"Klefbom, Oscar",D,EDM,82,12,26,38,0.463414634,7,6,43,146,3,13,0,1,3,201,0.06
"Zibanejad, Mika",F,NYR,56,14,23,37,0.660714286,9,16,23,27,4,7,0,0,2,119,0.118
"Versteeg, Kris",F,CGY,69,15,22,37,0.536231884,-3,46,5,28,8,7,0,0,1,136,0.11
"Carlson, John",D,WAS,72,9,28,37,0.513888889,7,10,58,127,3,13,0,1,3,180,0.05
"Faulk, Justin",D,CAR,75,17,20,37,0.493333333,-18,32,117,84,4,9,0,0,2,225,0.076
"Hartnell, Scott",F,CLB,78,13,24,37,0.474358974,14,63,94,40,2,1,0,0,1,104,0.125
"Bonino, Nick",F,PIT,80,18,19,37,0.4625,-5,16,60,99,6,5,1,0,1,142,0.127
"Smith, Reilly",F,FLA,80,15,22,37,0.4625,-13,17,75,34,6,4,1,0,3,160,0.094
"Mantha, Anthony",F,DET,60,17,19,36,0.6,10,53,46,33,1,2,0,0,3,133,0.128
"Markov, Andrei",D,MTL,62,6,30,36,0.580645161,18,16,39,73,1,11,0,1,1,98,0.061
"Green, Mike",D,DET,72,14,22,36,0.5,-20,40,67,92,3,7,1,0,2,125,0.112
"Brown, Dustin",F,LAK,80,14,22,36,0.45,-4,22,190,31,4,2,1,1,1,175,0.08
"Killorn, Alex",F,TBL,81,19,17,36,0.444444444,-9,66,99,25,4,6,1,1,4,176,0.108
"Brown, Connor",F,TOR,82,20,16,36,0.43902439,3,10,50,46,2,4,1,0,4,139,0.144
"Zaitsev, Nikita",D,TOR,82,4,32,36,0.43902439,-22,38,176,136,1,11,0,1,0,106,0.038
"Brodie, T.J.",D,CGY,82,6,30,36,0.43902439,-16,24,30,115,1,11,1,1,2,78,0.077
"Goligoski, Alex",D,ARI,82,6,30,36,0.43902439,-9,28,137,143,1,7,1,1,0,112,0.054
"Burakovsky, Andre",F,WAS,64,12,23,35,0.546875,13,14,31,25,2,3,0,0,1,111,0.108
"Baertschi, Sven",F,VAN,68,18,17,35,0.514705882,-6,8,52,29,2,4,0,0,5,114,0.158
"Wilson, Colin",F,NAS,70,12,23,35,0.5,7,18,50,23,6,1,0,0,0,113,0.106
"Letestu, Mark",F,EDM,78,16,19,35,0.448717949,-2,17,71,34,11,3,2,1,6,120,0.133
"Sekera, Andrej",D,EDM,80,8,27,35,0.4375,14,18,55,166,1,10,1,0,1,128,0.063
"Parayko, Colton",D,STL,81,4,31,35,0.432098765,7,32,80,117,4,6,0,1,2,188,0.021
"Cogliano, Andrew",F,ANA,82,16,19,35,0.426829268,11,26,76,27,0,0,3,1,2,178,0.09
"Gionta, Brian",F,BUF,82,15,20,35,0.426829268,-11,22,54,30,3,4,1,1,3,149,0.101
"Letang, Kris",D,PIT,41,5,29,34,0.829268293,2,32,70,70,2,12,0,1,2,122,0.041
"Filppula, Valtteri",F,TBL,59,7,27,34,0.576271186,1,24,21,28,0,7,0,0,1,74,0.095
"Toffoli, Tyler",F,LAK,63,16,18,34,0.53968254,6,22,54,4,4,3,0,1,2,165,0.097
"Couturier, Sean",F,PHI,66,14,20,34,0.515151515,12,33,41,35,0,2,0,1,2,120,0.117
"Dumba, Mathew",D,MIN,76,11,23,34,0.447368421,15,59,96,71,6,6,0,1,1,131,0.084
"Rieder, Tobias",F,ARI,80,16,18,34,0.425,-8,6,24,38,2,4,1,1,1,155,0.103
"Holden, Nick",D,NYR,80,11,23,34,0.425,13,35,164,88,3,1,0,1,2,84,0.131
"Sutter, Brandon",F,VAN,81,17,17,34,0.419753086,-20,12,78,53,4,4,0,0,1,160,0.106
"Berglund, Patrik",F,STL,82,23,11,34,0.414634146,-7,32,155,42,4,4,0,0,5,153,0.15
"Jenner, Boone",F,CLB,82,18,16,34,0.414634146,14,52,216,80,0,1,2,0,4,211,0.085
"Slavin, Jaccob",D,CAR,82,5,29,34,0.414634146,23,12,35,161,0,3,1,3,0,99,0.051
"Trouba, Jacob",D,WPG,60,8,25,33,0.55,4,54,107,118,2,2,0,1,1,154,0.052
"Landeskog, Gabriel",F,COL,72,18,15,33,0.458333333,-25,62,143,41,5,1,1,0,2,169,0.107
"Faksa, Radek",F,DAL,80,12,21,33,0.4125,-6,67,101,62,0,2,0,0,0,132,0.091
"Pageau, Jean-Gabriel",F,OTT,82,12,21,33,0.402439024,13,24,161,79,0,0,0,2,2,169,0.071
"Shore, Devin",F,DAL,82,13,20,33,0.402439024,-4,14,44,71,1,5,0,0,0,115,0.113
"Chimera, Jason",F,NYI,82,20,13,33,0.402439024,1,40,149,30,0,0,1,0,2,121,0.165
"Orlov, Dmitry",D,WAS,82,6,27,33,0.402439024,30,51,122,94,1,5,0,0,0,125,0.048
"Granlund, Markus",F,VAN,69,19,13,32,0.463768116,-19,14,32,11,3,4,0,0,3,122,0.156
"Smith, Zack",F,OTT,74,16,16,32,0.432432432,6,61,140,38,1,0,4,0,1,137,0.117
"Larkin, Dylan",F,DET,80,17,15,32,0.4,-28,37,67,22,5,2,1,0,1,178,0.096
"Moulson, Matt",F,BUF,81,14,18,32,0.395061728,-4,10,37,18,11,7,0,0,2,134,0.104
"Dzingel, Ryan",F,OTT,81,14,18,32,0.395061728,7,30,71,21,1,2,1,0,1,123,0.114
"Komarov, Leo",F,TOR,82,14,18,32,0.390243902,6,31,232,50,4,6,1,1,1,114,0.123
"Cammalleri, Michael",F,NJD,61,10,21,31,0.508196721,-9,21,44,14,1,9,0,0,3,142,0.07
"Cullen, Matt",F,PIT,72,13,18,31,0.430555556,4,30,36,27,2,2,2,0,2,93,0.14
"Hartman, Ryan",F,CHI,76,19,12,31,0.407894737,13,70,121,30,1,0,0,0,4,170,0.112
"Ladd, Andrew",F,NYI,78,23,8,31,0.397435897,-14,45,112,54,3,2,1,0,4,142,0.162
"Severson, Damon",D,NJD,80,3,28,31,0.3875,-31,58,79,73,0,13,0,0,1,125,0.024
"Jarnkrok, Calle",F,NAS,81,15,16,31,0.382716049,-1,25,49,29,2,2,1,2,1,134,0.112
"Strome, Ryan",F,NYI,69,13,17,30,0.434782609,-8,40,59,21,2,6,0,0,2,114,0.114
"Beagle, Jay",F,WAS,81,13,17,30,0.37037037,20,22,55,44,0,0,1,2,4,100,0.13
"Phaneuf, Dion",D,OTT,81,9,21,30,0.37037037,-6,100,132,156,4,12,1,0,2,156,0.058
"Fabbri, Robby",F,STL,51,11,18,29,0.568627451,-16,27,64,14,4,5,0,0,0,91,0.121
"Gallagher, Brendan",F,MTL,64,10,19,29,0.453125,7,39,69,15,1,2,0,0,2,187,0.053
"Athanasiou, Andreas",F,DET,64,18,11,29,0.453125,-7,28,30,21,1,3,0,0,3,120,0.15
"Ryan, Derek",F,CAR,67,11,18,29,0.432835821,-8,22,33,37,4,4,1,0,3,73,0.151
"Shaw, Andrew",F,MTL,68,12,17,29,0.426470588,4,110,147,38,1,6,1,0,1,127,0.094
"Kunitz, Chris",F,PIT,71,9,20,29,0.408450704,0,36,216,28,0,5,0,0,3,134,0.067
"Chara, Zdeno",D,BOS,75,10,19,29,0.386666667,18,59,130,140,1,2,2,0,0,136,0.074
"Smith, Craig",F,NAS,78,12,17,29,0.371794872,7,30,93,16,2,1,0,0,1,155,0.077
"Ward, Joel",F,SJS,78,10,19,29,0.371794872,-2,30,61,56,1,2,2,0,2,105,0.095
"Anderson, Josh",F,CLB,78,17,12,29,0.371794872,12,89,147,40,0,0,0,0,3,119,0.143
"Hanifin, Noah",D,CAR,81,4,25,29,0.358024691,-19,26,57,73,2,9,0,0,1,108,0.037
"Lowry, Adam",F,WPG,82,15,14,29,0.353658537,1,52,217,56,5,4,0,1,1,122,0.123
"Rust, Bryan",F,PIT,57,15,13,28,0.49122807,4,8,101,29,0,0,0,1,1,110,0.136
"Schmaltz, Nick",F,CHI,61,6,22,28,0.459016393,10,6,20,27,0,2,0,0,0,66,0.091
"Jokinen, Jussi",F,FLA,69,11,17,28,0.405797101,-15,39,28,33,4,6,1,0,2,118,0.093
"Vermette, Antoine",F,ARI,72,9,19,28,0.388888889,-7,42,51,45,5,6,0,1,1,88,0.102
"Lehkonen, Artturi",F,MTL,73,18,10,28,0.383561644,-1,8,72,25,2,2,1,0,3,158,0.114
